"z","y"
1,27.0473221394388
1,35.633595592991
1,36.6010512726363
1,36.1069168977378
0,33.8443401546501
0,28.4195315219566
0,32.8298972202299
0,35.9609428688679
0,36.584317345851
0,26.3749470949359
1,37.853880196648
1,34.9622350885277
1,18.2053184520629
1,32.6106241919074
1,39.3890850506829
0,31.7301761494259
1,32.8864423858314
0,31.9565271622746
1,43.7616645894764
0,35.7659872055644
1,35.1358677756225
1,35.2092474892443
0,32.2951350806588
1,32.0866697668775
0,34.9347585193927
1,26.7365221996881
0,33.0809151557722
1,39.8369073398103
1,41.0414408050166
0,32.3817993115247
0,35.0180608510003
0,33.9777380259146
1,31.8922557468341
0,35.216483975638
1,32.7244251503716
1,32.2558034193493
1,41.9496626298351
1,33.8337068463422
1,36.5172082590164
1,33.8623235778319
1,35.736600221892
0,32.6995451335098
1,34.8853501574054
0,29.7498417032419
1,37.856333993703
0,28.1528901768874
0,30.4759527036569
1,34.5001082662756
1,36.5203015672098
1,36.8495151091119
1,45.559398115746
1,39.8803501955832
1,35.9567927145521
0,36.8564766505701
0,33.6908355781343
0,20.3284767629934
0,28.2443218334429
0,34.0405336799792
1,41.8834834512826
1,38.3772733549012
0,30.5879921417821
0,34.6240260768823
0,31.1850896365429
1,35.4587741439057
1,35.8337613996699
1,37.2432571867523
0,31.2296281545636
1,47.6673570514164
0,31.162273482026
1,38.0641953865764
1,34.4665066947974
1,35.6494454818796
0,35.6787941530293
0,33.9618553528398
1,34.5499614789657
0,34.747140226398
1,37.7704645079488
0,31.9768877139194
1,34.1008910959844
0,32.5694484195738
0,37.3527699463029
1,41.0663196579103
0,33.8745377640548
1,37.548826824002
0,27.2220836556855
0,34.041294966818
0,35.0312048032656
1,37.5672605925004
0,31.5584239267058
1,32.8120184859966
1,39.7821331607117
0,37.6674719773983
0,32.3582764939309
1,35.490088195492
1,30.4899562439307
0,32.1580404517799
1,42.034528212753
0,28.5437820819091
1,34.1488601999734
1,40.972560962428
1,28.6026921981409
0,30.6767497395055
1,28.3849781765943
1,36.345961230138
0,28.9764114289878
1,44.2337873689638
0,33.7110552020967
1,37.5134404447062
1,36.5115566735778
1,38.6914000073169
0,32.368457552875
0,33.3311529636871
0,33.1106618366406
0,34.3608363750613
0,28.0045896359934
1,13.7611903902784
1,35.2336248876452
1,37.3271687448181
1,36.6421425249333
1,36.5471206613441
0,21.9879845245204
1,29.9281684599795
0,28.0579752611111
0,20.5590863587869
1,31.5942924070261
1,33.7568161943601
1,34.0065782895207
1,38.26765007992
0,28.4503509511687
1,30.2703139728976
0,32.4853363040897
0,32.0651021218973
0,33.7235101125736
1,38.1309639078207
0,32.8353308978472
0,23.8455128971404
1,34.338366135976
0,28.8957752263467
1,34.0572056847959
0,34.4434668368551
0,29.0290262327315
0,28.0829421652632
1,30.1516379119541
1,36.9237822372854
1,39.2247610729868
0,33.4511597243084
1,35.420815918353
0,33.562567847809
0,35.7309691850258
1,29.374218468619
0,31.3182160075223
1,37.3906968917319
0,35.6181362147136
0,31.9872190621872
1,39.8037906318361
0,19.8215074143956
1,36.7366591382551
0,29.0419387071386
0,34.1483713820015
1,40.2429576830961
0,34.2479294575545
1,39.7670080251018
1,39.0075444298825
0,29.3892812070693
0,27.8255280435761
1,35.1612286183168
0,35.0298613703174
0,19.712646797704
0,33.1147113730179
0,32.548821949334
0,33.0129189321608
0,29.2244779506065
0,35.6519489328633
1,37.5692448081562
0,29.9579901515587
0,33.9816883905332
0,34.690059078729
0,30.4797656207751
1,39.4383581225621
1,41.8930110562072
0,31.5890519463478
0,32.8002587335102
0,25.7017905175673
1,34.1543251175757
1,45.0613846142946
1,39.1911725658719
0,25.8171227933885
1,37.8137092847668
0,30.1345254967636
0,31.7779083081638
1,35.6822314471531
0,32.7122543487278
1,40.2535699019142
0,31.0777981101508
0,33.3018689621539
1,36.9379922821557
1,42.0401268316093
1,40.8476047992872
1,39.3661617392463
0,34.018290169597
0,33.2254259049737
0,33.9043140279614
0,17.1758004894332
0,34.1929540335704
1,37.2305547254361
0,34.3072700656668
0,28.6527286033192
0,29.8483094239899
1,33.4160980037068
1,33.8769772233752
1,39.1059921049164
0,35.9412512002108
0,34.1067472690742
1,41.6009730656074
0,30.6363899500093
0,31.8270021273739
0,27.9996679443996
1,36.0707182203844
1,33.0477566481527
0,36.1993068273481
0,33.049132507027
0,32.7475449046097
1,36.2340766141939
1,33.9381998335775
0,32.7241380850169
1,37.7952813401151
1,36.0821779305235
1,37.9503800737225
0,32.0966418390764
1,32.7628420125801
1,37.0055829376987
1,44.4903081726694
0,25.1504794997378
0,31.2193157960415
0,30.4080277865662
1,34.4797781978882
0,32.9975185014834
1,33.7660468390017
1,34.7671551878593
1,38.3249923100835
0,35.2965593647568
0,28.1931543028439
0,32.5095791716238
1,36.5751341258063
0,32.353574511994
0,32.9368424483129
1,33.7506309922672
0,26.8313501067174
1,38.8967468792467
0,31.3962362635291
0,33.0442502670848
0,32.4023928466736
0,35.6457742707868
1,38.3705688378609
1,35.0865783168256
1,38.336113763872
1,34.7864611934248
1,33.4385957870502
0,35.2476872598275
0,26.8381691303179
1,43.4784094677906
0,27.0574247913764
0,34.9869621637652
1,32.8356617446649
1,21.623058164585
1,32.3950107078732
0,29.8139736844288
0,33.7389309426932
1,32.5904726251059
0,32.7108524385536
0,34.5206235753881
0,31.7148101966418
0,30.8604073385327
1,39.8491551015795
1,36.9451991192084
0,32.8745673669755
0,32.4673351415759
1,34.9293738899652
1,37.9492770448094
0,34.3383245027002
1,36.5513591925796
0,27.7762887365355
1,34.2948480500031
1,36.0359987894259
0,34.3054502984734
1,35.8648793733459
0,33.0982635915547
0,31.1132461980463
0,34.551297711187
0,33.6618596935863
1,39.4981832514246
0,34.4516097548202
0,24.7628571783521
1,34.7042336734963
0,32.3343343365065
1,43.7760853781249
0,30.5200370530801
0,28.622531055694
0,37.6947316059305
0,27.3155925202386
1,31.0198796816978
0,33.1980212653661
1,32.6548175102051
1,36.6192812905549
1,40.1247376238663
0,24.4989193309908
1,36.4833912493211
0,35.6834340803953
0,29.5761448274775
0,35.8248525957249
0,28.6749399379651
1,30.6364846743431
1,29.5278505470521
0,38.7824117738002
1,31.4848819897776
1,35.4328415313381
0,32.8506382204627
0,36.5812252004521
1,36.7160657142735
0,32.7816370130304
1,34.0698188250875
0,34.2231538175114
0,36.6976077661427
1,44.0512806012421
0,35.579528063888
0,32.2697733825136
0,30.9976575282824
0,34.5347574972742
0,33.0646937992863
0,35.8675715110607
1,38.4202096970959
0,31.29544008155
1,35.9370750990624
0,29.6059286678326
1,39.3449133181843
1,40.6168668601085
1,34.6152738037212
0,32.4002648872302
1,30.7510277273455
1,38.8602131688
0,24.8669637949579
1,32.4879891752327
0,29.6076458671731
1,31.3072454216475
1,23.8868559545061
1,36.3170820983445
1,38.4679638470937
1,32.5283134677763
0,32.2544434610237
1,33.9527759718288
1,33.589544157897
0,31.2838136198404
1,35.2264808303971
0,37.1068400532879
1,39.4860350693669
1,36.5969477424075
0,34.1833325408724
0,31.666107341831
0,36.4422803852205
0,34.882809300386
0,33.0782081455062
1,35.8751669455989
1,33.1652672593364
1,23.4071739317265
0,25.6268404547502
0,32.7624359895429
1,37.0754158021398
0,35.9691718744907
1,34.3968305482111
1,36.4210387480898
0,33.8076828715774
0,31.5120604033283
1,37.5829160645485
0,28.092596867602
0,32.0568092367945
0,27.9826811630492
0,28.7922173374014
1,26.7706200272849
0,26.7909367196605
1,48.1013647751039
1,37.3013774602341
1,36.6973103008103
1,30.9697066242639
1,35.796876484972
0,31.3371463035222
1,34.7531829748508
1,28.8810866813958
0,34.5444828114864
0,25.2590371140076
0,29.527644392082
0,18.7345466899448
1,35.7490016131137
1,34.9987915592059
1,41.6577246681753
1,39.7234952863973
1,37.0181881450922
1,35.3833103899766
0,25.1087677904628
0,17.6619437526702
0,25.9923443588817
0,33.2930722542602
0,33.3622827000147
1,33.8383997780481
0,31.0062950179976
0,26.5783582860215
1,37.3174559436121
0,33.4116891129404
0,32.7452307801588
0,28.3775847208147
1,43.2880718555563
1,39.1841078851738
1,40.4267270279275
0,31.1693146963926
1,36.8194237053926
0,34.7156624378135
0,35.2487588203906
0,31.4772929589623
1,39.5409199090708
1,38.4950285176442
