"z","y"
0,-8.64792102620992
1,-3.80705343219455
0,-0.921248829545673
0,-9.62477781217745
0,-1.30671667047021
1,1.33866638877027
0,-4.24574914254955
0,0.346068333986937
0,-7.25133048876039
0,2.45439688424213
0,1.0777792288904
0,-2.12049262539042
1,16.8133878221192
1,-0.435650174497234
0,5.25933924734317
1,1.84498431340458
0,0.221285787811664
1,2.5644365620964
1,-0.955203232477255
0,-1.9761224848179
1,2.62376922500994
1,2.26471325001084
0,1.8367831863473
0,1.42699604503138
0,0.555790829802216
0,-0.0409689147599115
0,-0.362535640485228
0,2.42588721335881
1,-2.27688708894624
1,3.3164219912182
0,-2.18442255170422
0,3.64590636356459
0,-0.710301131606127
0,8.19424531707345
1,0.670058462069398
0,-1.30322618184974
1,3.47347070007019
0,0.387473979794681
0,-0.961112603031353
0,-1.26175825311076
0,1.29839831373866
0,-1.32155525275778
1,6.03523603354048
0,-1.47341185994067
1,-1.68394395888739
0,-4.45468732536238
1,1.0201715972787
0,4.46497203003761
1,-1.71436172436486
0,2.73087255460158
1,4.88483338122052
1,0.24434889423528
0,-0.18489787615777
1,2.8040003944297
0,1.21571929978289
1,11.3758643769787
0,-3.80513151924439
0,0.57759910606648
0,-1.67380149315412
0,-1.01078243882458
0,-2.21176973791576
0,-5.32701134112163
0,-4.8064729324637
0,0.0511340817200012
1,4.73985958730562
1,3.90166171134429
1,10.9843205227468
1,2.86140236759176
0,4.26476411832113
0,-1.38299170357444
0,0.287428874249131
0,0.00820674964578605
1,-2.22356834109032
0,1.83051781516436
0,0.0431665200703072
0,-0.0792696470839281
0,3.59151705463921
1,6.13960918233717
0,-2.13698185312236
0,-13.9807766664549
1,-0.481237788410441
1,-3.0130833164016
0,-10.1809403808161
0,5.86374576315786
0,0.145474007075939
0,-7.39349155922823
1,7.89908047461822
0,-11.6574944581974
0,-13.2713540529888
0,-5.45983518407391
1,1.82837141871832
0,-0.0367744415258094
1,4.18334858635355
0,-7.47968922047681
0,-0.459920065162277
1,-1.26313993751692
1,7.83651632397289
0,7.35687186198984
1,1.21746657529703
1,4.31994453704681
0,1.5602972434916
0,-0.687456303618982
0,0.136818985328507
0,-2.20720522956376
0,0.69597785977388
0,-1.51279556017927
0,-2.00184099563007
0,-0.403925093669709
0,-3.1064606070713
0,2.57661544534938
0,-10.7637047610441
1,1.85193328274073
0,-1.30924605863922
1,2.1511394069785
1,1.01671895150487
1,6.51549160581658
1,0.644539605171398
0,3.52658476803012
1,0.64973206678438
0,-2.22746540087814
1,5.80968173300973
0,1.1253297610619
1,3.19480361153983
1,3.9175461090734
0,-1.58544613287542
0,-10.3433350552607
0,3.49219098908289
0,-2.1360294728943
0,-2.78133755751176
1,-4.51518979868672
1,-5.87360753080195
1,-4.9228182611481
0,-12.321225612757
0,2.20146697565128
0,1.27171304854346
0,0.636756458861488
0,0.300103402381223
0,-0.781932232148467
1,2.73781540518772
0,1.43342275805594
1,0.0422517183828242
1,0.549114481435044
0,-3.98844545728654
1,3.11148228475534
0,-0.342685522658827
0,-1.61938770831365
0,-1.64174451622176
0,-5.61900911630905
0,-3.68941773252759
0,-1.84949699880164
1,5.53753585039261
0,-3.2055124088634
0,-2.34963852113594
0,-0.296068612809996
0,-1.44766940250184
1,1.50944857489623
0,-2.13111754178812
1,1.63417484377072
0,-4.15507453190835
1,1.53725891296958
0,-1.8306063688078
1,9.98624224240878
1,4.11057020814859
1,2.96152733545186
1,4.04217271120739
1,-1.22478199933726
1,-0.206845310445122
1,-2.37141279241406
0,1.54322079659547
1,4.15486858977377
0,-11.6336583908817
0,0.168193475415692
0,0.320730776997507
1,-2.06190321938521
1,6.37918096252121
0,-2.02264868781126
0,-0.143660887846759
0,2.88946956835183
0,-8.14545959033607
0,11.9223021910766
1,-0.140617606605455
1,0.273269444045542
1,6.23551431960358
0,0.905831190609878
1,-2.95899706332573
0,-11.6108260779011
0,-1.78149926394621
1,6.29197023759406
0,-7.0798355228385
1,-2.38617315787899
0,-6.7080372364066
0,-4.40287807144053
0,2.47039882306424
0,0.344328457779715
0,-5.96108659791722
0,-1.38402950259865
0,1.15751896878476
1,3.18123502060902
0,8.22238669265978
1,4.63111898751056
0,-4.1825026214088
0,-2.02168978943881
0,-10.7386088254782
0,-2.86537702802322
0,-0.428127088541067
0,2.37676271362976
0,-1.92339874648649
0,-3.91952451339883
0,-0.449000355621584
1,-0.502498425674815
0,1.75371317723935
0,-2.53464247012358
0,8.2599500999198
0,8.54308595995757
0,-2.12019080160691
0,2.48232437066171
0,-2.60834359589009
0,-3.00618992777855
0,1.16526086618535
0,2.76934509960719
0,-0.896008810155979
0,0.898653683720989
0,-1.04225043410968
0,-3.76113515980959
0,-1.74073835588169
1,0.145408993022352
0,-2.50380104413996
0,1.08894892288985
0,1.54107196299123
0,-4.57686028086774
0,3.80291724633612
1,11.0276326157244
0,-3.98703754876488
1,5.54567551697985
0,-13.6278757637999
0,-0.233719364502028
0,-0.354300255954259
0,-3.51658264362848
0,-9.35780227427374
0,-10.7007184695851
0,1.23423317696307
0,-1.86816053446556
0,0.857109189758161
0,-0.103142470793029
0,-0.968212355382247
0,-5.62179895501614
0,-0.786819149520329
1,8.70124499185751
0,-1.19257344524933
0,-2.20656847038261
0,-5.76451302648894
0,1.24550896269797
0,0.00452959428684685
0,-1.60193965639577
0,1.93130727717899
0,-1.04145150551563
0,-2.5658016344507
0,-1.96329175710867
0,-15.8399500007882
1,2.81830537589001
1,2.36045098417941
1,5.67606650985524
0,-6.27434502838787
0,-3.1470708757884
0,2.501826448157
0,0.259871386478339
0,-0.552816058333425
0,1.09166552989423
1,2.42991976235561
1,4.00713710140721
0,7.69285899202343
1,-0.438532412417984
0,-5.98262552576432
0,0.188785973679935
0,-1.28383911564045
0,-0.764746396518894
1,0.0257648527088201
0,0.930417960348741
0,1.20374480796029
0,-0.240800627150292
1,2.18515313175441
0,-14.5452824924696
1,-1.38447692655487
0,0.937408250568559
0,1.22956088714925
0,-1.05651957810096
1,4.59320728847484
0,-3.64541148878918
0,-4.50091475789917
0,0.618304685538432
0,-0.756022016298039
0,-0.157554195503926
0,-3.45511181484105
0,-0.790248044671524
1,9.95701587750815
1,4.40506402390542
1,2.6859798553796
0,-4.67563085935963
1,-2.81190145557227
1,-5.07921015355164
0,-1.10175806804265
1,1.59940008818306
0,-1.1160220438375
0,1.32057320761081
1,1.30025118667179
1,2.75183349488725
0,-4.25056203849429
0,2.63047158340841
0,-1.43412141464125
0,-3.88131555378788
0,5.02844819443732
1,3.80509917912214
0,4.84542849718308
