"z","y"
0,-1.75566071084073
0,6.09454996786098
0,2.87012545946653
1,11.1453619070498
0,-1.23470523697894
0,5.95397213843185
0,9.12242748522557
0,-0.811498113966884
1,9.82705408918937
1,6.58615559822435
0,0.616398232145247
1,8.10062735212925
0,2.09313393669406
0,-4.3781048972921
1,-2.40061590412262
0,1.16264181612465
0,-2.52027049479733
0,-9.26629754881535
0,-0.750053309527956
0,0.236485064331237
1,7.1944627542873
0,-0.975823521362526
0,3.30492558288933
1,2.01628259343072
0,1.49967800051017
0,-2.23108772673624
0,3.80156952263077
1,6.31165874494827
0,11.6845747497242
0,-0.171167019840649
0,1.06309582364588
0,-2.02244303817505
0,-0.410315905272896
1,4.8619752832071
0,-2.32890107860683
0,-2.65316786493835
1,9.85224292321816
1,3.39896778415189
0,1.79060071870071
0,-0.383908535733182
0,0.576193407172727
0,-3.3369092856062
0,6.30385770266408
1,-8.67922505099155
0,-6.43344593325138
0,-0.791037387655295
1,6.0047610902284
0,13.5867723291047
0,1.69704963024874
0,-4.73003436669344
1,10.9444727910365
0,1.53302975966731
1,4.8626926115005
0,2.72376481603064
0,-0.692918731741379
0,9.5054090948841
1,15.2780433391855
1,0.400044782610223
0,7.86019118150304
1,9.47353305725252
0,-2.92339287654726
0,-4.12418204929413
0,0.708968823953642
1,-0.922671844306964
0,5.44912886676121
0,6.77040062962358
0,0.513136498289629
1,6.96379388482213
1,7.25510500621775
0,3.21140038545844
0,4.14177426830732
0,-2.45860571819499
0,5.94618353837482
0,4.86749945561422
1,11.3511760287768
0,-4.22719953565626
0,-1.51773357942633
0,-0.996497690003683
0,-3.06419769854172
0,3.0202336844677
0,-7.41375385120321
1,-0.377517093321465
0,-3.94847068159012
0,-1.1867367024432
0,3.70476303000158
0,-3.34873247139174
0,0.290563280862797
0,7.47447603601583
0,4.50343982154372
0,-5.02345229952015
1,3.04343273479959
0,2.93460161853721
0,-3.77732711404074
0,-8.07202669345879
0,0.639592215975102
0,1.03989508719096
0,-1.97285245883066
0,0.852509474294137
0,10.6172434315382
0,9.54319422544868
0,5.47841504161877
1,11.3836415388556
0,-1.19925701776373
1,8.97985035302568
1,0.962493614200014
0,-3.28734216652741
0,-10.9829176674187
0,-0.26765236706485
0,0.235536559966625
0,-4.58566916525959
0,3.98481274597078
0,-4.60992379004185
1,-3.26834562856867
0,0.394921046687602
0,11.5871057132462
0,1.81680992945306
0,-5.92876715535823
0,4.02400034698741
0,0.937644179542912
0,-3.1865476401749
0,0.494607858338097
0,11.2844937743919
0,5.66459305033847
1,9.93622551102175
0,-4.62864289867102
0,8.67538741967879
0,8.09753032909299
0,0.79166810659698
1,8.26119708182237
1,12.3009354115498
1,5.27071712591517
0,0.979855710887961
0,2.48960312790758
0,-2.43879480623417
0,-5.55873257634344
0,-3.54623082579501
1,7.48535516887136
0,6.47506578030495
0,-0.511849531098212
0,4.83412203829582
0,2.44292905347114
1,7.99308910661576
0,4.03670531266386
0,-0.605120949856335
0,-8.53946926615012
1,7.90517849063502
0,3.36814493064017
0,0.611414974539662
0,-2.93502126396152
0,7.72507318808938
0,-5.02016173141502
0,-1.60715056527643
0,-4.49376633251482
0,-2.8768078142049
1,5.70935191569953
0,4.51138659460163
1,9.35962059913674
0,13.0202545510105
1,12.2846769594233
1,10.4215313127918
1,5.22500680922679
0,6.26894605255359
0,2.91437788990464
0,-3.73904810527755
1,11.1896356265447
0,-0.948497995500758
0,4.229204442349
0,3.99618828048411
0,0.0247856883922275
0,-7.85583880871096
1,4.29460697932113
0,4.86435134299689
0,-3.16870136098479
1,13.0183793669947
0,3.35776913462302
0,-1.02522277510041
0,5.21261924679747
0,-7.79467097429171
1,9.29197856164994
0,7.79719313454829
1,4.67295175865094
0,-2.49232580023928
0,4.02566215628609
0,3.67693647020344
1,-0.673687698785113
0,-1.0048533288214
1,3.45859821127922
0,-5.86154650554059
1,12.6999340563443
0,8.8337969216435
1,23.9777198263899
0,5.439873601886
0,3.86959546002691
1,0.623749618249674
0,3.87065104758742
0,-10.8227907061402
1,6.22450473711534
0,-2.35588428115203
0,1.04762023138242
0,-3.53745018966174
0,-1.06857952515671
0,-1.57282179271428
0,4.80932981058855
1,7.84358154841418
0,0.309563763403166
1,13.102549664704
1,5.89650125709805
1,7.5110106949981
1,7.56972568371577
0,-0.175739082577445
0,2.68208901692728
1,8.36259696834261
0,5.02854596272637
0,-2.40845496727334
0,-8.26252757600139
0,-0.409118961027333
1,5.63104490587153
0,3.95441661789598
1,5.69160664583756
1,4.62016476905947
