"z","y"
1,22.8784426795587
0,28.2743848729901
1,28.3989871696811
1,31.9101337110094
0,28.8199408974036
0,29.3523038175849
0,29.8948378525999
1,28.7225094667239
0,28.5685336671147
1,31.8761037116449
0,29.7039180852116
1,32.8238515756995
1,32.2473827388715
1,30.8041876085174
1,35.6466879245943
1,29.7717599369745
1,31.1246641775387
0,28.2192374589471
1,36.0671591559474
1,32.733931192878
0,34.798237182113
1,32.3534634977256
0,29.3948566811897
0,28.7434118690855
1,32.1828118316723
0,24.9683441868294
1,31.6991452335359
0,28.9239956424775
1,37.1366938447866
0,24.1182393496944
1,32.2810267778457
0,31.3904025337586
0,26.0663545266077
0,28.0989516627608
1,30.104451339328
0,27.8413402428789
1,30.5212257852301
0,24.6907577250794
1,30.810812309084
0,24.585089855353
1,31.0546181968045
0,27.9454728770286
1,29.1217735787864
1,35.1761475390492
1,31.4746815854042
1,32.7520879000206
1,30.4274038148579
0,30.4562905827209
1,32.8060833406933
1,32.8264094091943
0,31.2608356232528
1,34.769594710195
0,33.4002345427926
0,31.8691713983402
1,31.8168125760868
0,29.2223973066607
1,33.9259564408899
1,30.1156391778358
0,23.4710063756221
0,27.8502845570992
1,30.3245379389865
1,31.9278189220322
0,28.7762854792167
0,27.2492049209092
1,35.1893326111744
1,31.3370825637348
1,30.2102080835617
1,32.8937776323189
0,30.9453211926596
0,26.7596890632799
1,22.9991666020813
0,24.457856188098
1,33.5529077220372
1,32.6114152958653
1,30.3130045718302
0,26.0847377114317
1,31.9895039464388
0,33.1034062443623
0,34.9595508384846
1,17.8137770477714
0,28.0210017073798
1,32.0961693147611
0,30.6672326302354
1,33.1705142538875
1,32.4946211058658
1,29.121976387852
1,36.1763433199958
1,27.3510141877321
1,28.3166938506893
0,27.5471988558375
1,28.2855201360601
0,25.0273934017422
1,31.7045460876032
1,29.666645181463
1,30.8012059433546
0,28.6430494651124
1,30.3881775699057
1,23.0422448371753
0,28.8113458712418
0,30.706304431799
1,32.7794980619706
1,34.6655648560197
0,26.4201931260226
1,33.9401648535759
1,32.7736798945328
0,21.330257663851
0,26.7817565146603
1,31.4247712824511
0,28.963028904934
1,31.8662409041548
0,28.1721240971529
0,28.8680591101988
0,25.4727721316545
0,27.8591805237827
1,33.1941255547544
1,32.5124063893947
1,29.9534114867682
1,32.0221054383333
1,31.1788309616489
1,31.8676923204087
1,33.4877512305523
1,33.7768061551922
0,31.3709314709418
0,25.6461661143796
0,25.9899153999889
0,27.8024057506321
1,32.2217866235597
0,31.0821419524017
0,31.7948509388885
1,31.624215012655
1,31.1255175303808
1,29.6715017008616
1,28.9381421371905
0,33.6023241254976
0,30.6008095287982
1,30.0130207148859
0,26.3955718042201
1,32.5103473418859
1,31.3547166873654
0,25.4433031665241
1,33.7874390085445
1,32.2283714005166
0,29.1779388191177
1,29.6718329125225
0,24.5663494610272
0,26.3905356304173
1,31.6151591582955
1,35.3299146159526
0,27.7156183313082
0,27.1598470617463
0,29.9900933700122
0,28.9131612519244
1,34.9467517179919
0,27.8429310486546
0,30.1747553038274
0,36.6755650935238
0,29.500835731854
1,31.8651293197271
1,32.7307450393154
1,29.6899509875698
0,29.2043205869907
0,24.7472051070982
1,32.7874671573423
0,31.3498546163024
1,33.3362669136986
1,33.4619329743015
1,30.3553499596098
1,32.1919022332258
0,27.3026943417082
0,21.3947542650013
1,25.7611495831461
0,29.7989865143867
1,32.6761350980714
0,26.8548147411523
0,32.090937958743
0,27.9062347864991
0,31.7462098947303
1,30.076268824948
1,33.0548774419869
1,31.4912096974057
0,31.2103753635707
1,32.8919359884759
1,32.0450274041895
0,25.2665390193187
1,30.3965525544502
1,29.2383223750231
1,29.1699695524688
1,32.3593059925044
1,30.9176279683839
1,32.7711918122015
1,30.8407034088207
0,28.0435698530976
1,34.9305590738187
0,38.2686391623428
1,33.4184163117224
0,24.1038880814225
1,31.7960710106792
0,25.7980689401245
0,31.179042864571
1,32.2146655269642
1,30.6667584779199
1,31.5139666212554
1,36.2156353976561
1,35.2315380718588
1,31.417502647196
